Date,Close,High,Low,Open,Volume,sma_10,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,daily_return,volatility_10,volume_change,price_vs_sma50,direction,ticker
2021-10-26,427.51953125,429.8917216010357,427.1444869339798,428.68220582792407,56075100,421.1820861816406,415.588583984375,420.7127676106064,416.95115030046554,82.82431672865782,3.7616173101408776,1.7560334800621522,2.0055838300787254,0.0009000910379424187,0.004947387424384611,0.24020170520518858,0.028708553905016698,1,SPY
2021-10-27,425.6254577636719,428.6446111455954,425.5504317463337,427.978905465438,72438000,422.941064453125,415.80082458496094,421.4685660956934,417.5936915940364,75.18119051501456,3.8748745016570183,2.1798016843811254,1.6950728172758929,-0.00443037884325459,0.0057885722710476,0.2918033137702831,0.023628219565263286,1,SPY
2021-10-28,429.7322692871094,429.8072666921166,427.04129028806375,427.0506470799132,51437900,424.4243865966797,416.18604736328126,422.73990504821893,418.49284549722694,80.15949627502995,4.247059550991992,2.5932532577032985,1.6538062932886932,0.009648886006526913,0.004313733104098324,-0.28990447002954256,0.032548476840223994,1,SPY
2021-10-29,430.6042785644531,430.8949400235168,427.1444400469076,427.43510150597126,70162400,425.6789276123047,416.57600036621096,423.9498086661011,419.38998868739185,88.76278205801295,4.559819978709243,2.9865666019044874,1.5732533768047552,0.002029191986886003,0.004080860070082901,0.3640214705499252,0.03367519536869601,1,SPY
2021-11-01,431.3450317382813,431.9638676988326,429.6198050970678,431.5887947913139,48433600,426.8837829589844,416.91534240722655,425.08753529259036,420.27554743190217,92.0699713290035,4.811987860688191,3.351650853661228,1.460337007026963,0.0017202643139024865,0.004099934930197776,-0.30969294094842825,0.03461059803589661,1,SPY
2021-11-02,433.0889587402344,433.3983909976397,431.3824744636354,431.5137556913935,48908400,427.9395416259766,417.2166632080078,426.3185235153048,421.22468901029714,92.14500890185795,5.093834505007635,3.7000875839305096,1.3937469210771254,0.004042997771239509,0.003766097392056834,0.009803111889266969,0.038043292447102584,1,SPY
2021-11-03,435.7330932617188,436.1362651463071,432.08571825925554,432.5264031559585,52509800,429.09375915527346,417.55759521484373,427.76691886090697,422.2993856215135,90.8454968182288,5.467533239393447,4.053576715023097,1.4139565243703496,0.006105291922416267,0.003919124035619108,0.07363561269638752,0.04352812224029434,0,SPY
2021-11-04,437.7864990234375,437.8708818410705,435.9862464051318,436.3331630823048,52847100,430.3426818847656,417.92202331542967,429.30839273206556,423.44657920684125,90.43033712222153,5.861813525224306,4.415224077063339,1.4465894481609674,0.0047125311193321195,0.003970100965274801,0.006423562839698471,0.04753153602775084,0,SPY
2021-11-05,439.305419921875,441.29318025230174,437.795857475972,440.0086386395661,66390600,431.7875610351563,418.3663647460937,430.84639691511313,424.62130814869556,90.53942257633317,6.225088766417571,4.777197014934186,1.4478917514833851,0.003469547146441876,0.0037209129387386583,0.25627707102187247,0.050049566457115,0,SPY
2021-11-08,439.6804809570313,440.89941061596096,438.9960330253521,440.4024705143944,50405200,433.04210205078124,418.7436236572266,432.2054867677159,425.7368024307945,89.29939156584399,6.468684336921399,5.115494479331629,1.3531898575897703,0.0008537591801689448,0.0037239235205165436,-0.24077806195455376,0.04999922653614686,0,SPY
2021-11-09,438.2272033691406,440.2806045314554,436.8207657847632,440.0461982673925,51149100,434.1128692626953,419.05480712890625,433.13190470639665,426.66201731511643,82.47294868192338,6.469887391280224,5.386373061721349,1.0835143295588754,-0.003305303853214925,0.004184494816141775,0.014758397943069435,0.0457515244165585,1,SPY
2021-11-10,434.7016296386719,438.2271082413826,433.2201949615556,436.5393663380672,69429700,435.02048645019534,419.3080023193359,433.3734008498236,427.2575441538983,69.5667357491898,6.115856695925288,5.532269788562137,0.5835869073631512,-0.008045081873885862,0.004936724068238372,0.35739827289238724,0.03671198077353299,1,SPY
